GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date,TH
0,369.5,11.7,2.7,47.8,22.8,24.2,47.0,296.94,972.15,0.0,0.0,94.9,5950,,30/07/1989,0
12,245.0,7.3,-0.8,24.9,16.9,21.9,38.8,296.25,953.02,0.0,0.0,52.6,5844,,30/07/1989,0
0,258.3,9.4,0.2,37.5,20.3,21.1,41.4,294.3,936.06,-6.4,107.1,55.7,5757,,31/07/1989,0
12,290.8,11.9,2.0,42.5,21.3,21.9,43.2,295.1,936.01,0.0,0.0,67.9,5811,,31/07/1989,0
0,247.5,9.7,1.5,37.1,18.9,19.1,38.0,297.34,996.58,-2.2,1.1,73.8,5775,,01/08/1989,0
12,258.7,7.3,-3.3,38.9,20.9,21.3,42.2,296.9,938.31,-2.3,1300.5,62.1,5759,,01/08/1989,0
0,256.3,10.5,1.6,38.3,20.7,20.7,41.4,293.72,938.48,-44.4,12.2,59.4,5751,,02/08/1989,0
12,313.0,3.3,1.6,46.1,24.7,25.9,50.6,300.35,928.23,-9.8,227.5,45.8,5751,,02/08/1989,0
0,264.8,9.7,-0.9,40.5,21.1,22.3,43.4,296.29,935.95,-65.1,75.4,67.7,5806,,03/08/1989,0
12,254.3,9.5,-0.4,38.1,20.3,20.3,40.6,295.31,938.4,-2.6,35.2,63.1,5788,,03/08/1989,0
0,307.2,6.7,-5.8,43.5,22.5,22.5,45.0,300.14,947.68,-2.4,4244.5,73.2,5821,,04/08/1989,0
12,298.3,6.1,-4.5,39.3,23.3,23.3,46.6,296.9,938.31,-2.3,1661.5,55.2,5751,,04/08/1989,0
0,321.8,9.8,-1.6,39.9,21.5,21.9,43.4,297.74,947.68,-33.6,1231.7,65.8,5826,,05/08/1989,0
12,273.2,3.7,-5.2,38.5,22.5,24.1,46.6,300.15,949.99,0.0,149.5,49.4,5795,Prob,05/08/1989,0
0,267.3,8.3,-2.4,41.1,21.9,21.9,43.8,296.74,945.4,-0.7,423.5,61.3,5804,,06/08/1989,0
12,243.3,8.6,-1.3,33.9,19.1,21.9,41.0,294.25,886.32,-62.4,56.6,50.5,5839,,06/08/1989,0
0,242.3,9.0,0.8,35.7,17.7,20.7,38.4,297.0,977.4,-33.8,23.3,66.5,5816,,07/08/1989,0
12,270.8,6.0,-5.4,39.1,20.9,23.5,44.4,297.57,913.15,-24.6,15.0,55.1,5850,,07/08/1989,0
0,277.0,7.3,-1.8,37.7,20.5,20.7,41.2,298.66,985.03,-7.9,1665.8,67.8,5812,,08/08/1989,0
12,251.2,7.7,-3.7,38.7,21.1,23.1,44.2,297.37,913.18,-24.0,2258.8,59.5,5866,,08/08/1989,0
0,257.0,7.6,-2.0,38.3,20.7,22.5,43.2,299.31,992.6,-16.6,1429.9,69.2,5835,,09/08/1989,0
12,250.7,9.3,-1.9,38.9,19.9,22.3,42.2,296.79,913.26,-41.8,290.1,61.8,5859,,09/08/1989,0
0,229.7,5.1,-4.4,34.1,20.5,27.5,48.0,299.06,985.0,-139.5,1333.6,57.9,5845,,10/08/1989,0
12,272.5,9.0,-1.7,40.5,20.5,22.7,43.2,296.0,902.72,-63.7,248.6,62.1,5854,,10/08/1989,0
0,208.3,9.1,-0.2,28.3,16.9,20.3,37.2,294.2,923.89,-9.6,202.3,41.8,5777,,11/08/1989,0
12,258.2,11.1,1.3,32.5,18.9,19.5,38.4,294.88,933.64,-9.2,1.7,50.8,5803,,11/08/1989,0
0,260.1,11.2,1.4,37.9,19.9,19.9,39.8,295.35,949.99,0.0,0.2,55.7,5786,Prob,12/08/1989,0
12,288.5,10.0,-1.4,36.4,19.0,21.6,40.6,297.37,913.18,-104.9,21.4,65.4,5864,,12/08/1989,0
0,280.7,9.6,-1.9,40.1,20.7,20.7,41.4,297.73,945.37,-0.7,753.2,62.7,5854,,13/08/1989,0
12,273.2,11.2,1.7,36.3,19.5,22.1,41.6,293.12,895.14,0.0,0.0,51.0,5869,,13/08/1989,0
0,255.3,5.2,-4.0,34.7,21.9,23.1,45.0,298.44,982.47,-11.1,1642.9,59.9,5825,,14/08/1989,0
12,291.3,11.0,-0.1,40.4,19.2,21.4,40.6,296.32,891.51,-163.2,881.6,62.6,5873,,14/08/1989,0
0,261.5,7.2,-2.1,35.7,20.1,22.5,42.6,298.41,979.87,-38.8,921.3,61.6,5861,,15/08/1989,0
12,295.3,7.0,-2.7,36.1,20.5,20.9,41.4,299.43,982.41,-11.1,1421.1,77.0,5842,,15/08/1989,0
0,237.9,7.9,-1.2,36.3,18.9,22.3,41.2,298.04,982.5,-43.5,631.2,66.8,5849,,16/08/1989,0
12,298.7,9.4,0.4,34.4,19.0,20.0,39.0,297.41,944.05,-86.5,1.5,71.5,5882,,16/08/1989,0
0,298.7,9.5,-0.2,39.8,20.0,21.8,41.8,298.68,987.59,-95.7,430.0,74.3,5885,,17/08/1989,0
12,310.7,7.1,-2.2,43.1,22.3,22.3,44.6,298.1,958.3,-81.4,467.2,83.4,5871,,17/08/1989,0
0,267.4,9.8,1.4,35.3,19.3,20.9,40.2,296.88,985.15,-176.3,122.5,64.5,5846,,18/08/1989,0
12,291.3,6.6,-2.5,41.5,22.1,23.9,46.0,297.58,935.01,-107.0,1120.7,72.2,5880,,18/08/1989,0
0,278.0,5.2,-3.9,39.7,22.7,23.5,46.2,298.24,982.5,-27.6,1502.6,63.2,5826,,19/08/1989,0
12,241.7,5.0,-2.8,34.7,20.3,22.3,42.6,295.71,900.01,-107.3,443.0,65.2,5839,,19/08/1989,0
0,289.8,7.5,-2.1,41.5,22.5,22.5,45.0,298.8,979.84,-40.7,1418.0,72.8,5862,,20/08/1989,0
12,269.7,7.9,-1.8,37.4,19.0,21.6,40.6,298.88,958.15,-40.1,297.0,68.9,5888,,20/08/1989,0
0,250.4,6.1,-3.6,37.7,21.1,22.9,44.0,299.06,985.0,-11.1,2032.7,66.2,5852,,21/08/1989,1
12,248.4,5.1,-4.1,36.7,20.7,23.9,44.6,298.19,943.86,-47.5,3487.2,62.2,5864,,21/08/1989,1
0,297.0,8.5,-1.4,41.9,22.7,24.1,46.8,298.88,987.56,-226.4,727.0,84.8,5906,,22/08/1989,0
12,270.2,7.7,-3.0,37.5,20.9,22.9,43.8,295.69,897.28,-38.8,31.0,58.6,5855,,22/08/1989,0
0,306.4,11.6,0.3,37.0,19.6,21.6,41.2,296.66,933.51,-156.4,70.2,65.4,5887,,23/08/1989,1
12,283.7,10.3,-1.1,38.9,19.9,20.9,40.8,297.55,947.71,-0.4,2.6,62.7,5844,,23/08/1989,1
0,345.6,9.3,-2.9,41.2,21.2,22.2,43.4,298.44,933.37,-20.0,25.4,72.1,5900,,24/08/1989,0
12,259.9,13.9,7.0,29.9,16.7,19.9,36.6,288.04,851.91,0.0,0.0,46.5,5787,,24/08/1989,0
0,316.0,7.0,-2.3,41.7,23.1,23.5,46.6,298.46,985.03,-48.3,836.2,74.0,5857,,25/08/1989,0
12,325.5,9.7,-1.9,38.0,21.4,23.0,44.4,297.29,899.7,-67.5,639.6,59.1,5896,,25/08/1989,0
0,288.4,6.5,-3.4,41.1,23.1,23.7,46.8,299.31,992.6,-22.6,2011.7,66.1,5864,,26/08/1989,0
12,275.3,4.5,-5.6,44.5,22.9,24.3,47.2,299.85,957.96,-31.9,3510.7,71.2,5866,,26/08/1989,0
0,249.9,5.5,-3.8,38.3,21.1,21.1,42.2,299.06,985.0,-2.3,1835.7,64.0,5810,,27/08/1989,0
12,290.7,8.5,-3.3,44.9,22.5,23.9,46.4,297.65,918.35,-62.8,1694.8,69.9,5885,,27/08/1989,0
0,226.3,6.1,-3.4,34.3,19.7,22.7,42.4,299.06,985.0,-18.5,1088.8,58.6,5846,,28/08/1989,1
12,231.6,6.5,-3.5,35.3,19.9,25.3,45.2,294.48,868.3,-143.5,1862.3,47.5,5839,,28/08/1989,1
0,262.3,7.3,-4.3,40.7,21.9,22.9,44.8,298.19,928.45,-14.3,1298.0,63.1,5835,,29/08/1989,0
12,283.5,6.3,-5.2,40.9,23.1,24.5,47.6,297.95,913.07,-28.5,3646.0,59.5,5837,,29/08/1989,0
0,206.0,11.4,2.5,24.7,14.1,21.9,36.0,291.65,875.42,0.0,0.0,41.5,5869,,30/08/1989,1
12,307.4,7.6,-3.8,38.3,21.9,22.7,44.6,297.67,935.84,-3.9,3226.9,59.4,5829,,30/08/1989,1
0,285.3,9.0,0.5,37.3,19.1,21.9,41.0,297.07,966.75,-131.5,0.0,70.8,5834,,31/08/1989,0
12,299.8,4.4,-4.5,37.3,22.1,24.3,46.4,297.22,928.94,-44.1,12.7,70.3,5872,,31/08/1989,0
0,256.7,5.4,-3.8,38.1,21.1,22.1,43.2,298.81,984.73,-6.2,674.8,68.5,5825,,01/09/1989,1
12,264.5,5.7,-3.7,36.9,19.7,21.1,40.8,298.62,955.37,-24.6,2551.0,64.0,5843,,01/09/1989,1
0,277.4,7.1,-3.0,36.9,21.3,22.9,44.2,299.31,992.6,-14.7,1018.8,70.7,5871,,02/09/1989,0
12,246.0,6.5,-2.5,32.9,18.9,21.3,40.2,297.51,925.7,-53.8,2605.8,58.4,5848,,02/09/1989,0
0,243.1,6.3,-3.5,39.1,20.7,22.1,42.8,299.2,979.81,-54.5,2140.1,71.0,5857,,03/09/1989,0
12,265.7,4.9,-4.5,37.5,21.3,23.9,45.2,298.27,919.08,-109.1,2261.3,70.5,5894,,03/09/1989,0
0,302.2,4.0,-5.6,44.1,24.5,24.9,49.4,299.1,971.88,-40.7,1828.4,71.3,5849,,04/09/1989,0
12,271.6,7.3,-3.9,41.3,21.9,26.1,48.0,296.55,910.68,-110.5,1141.1,60.2,5889,,04/09/1989,0
12,259.9,6.6,-2.9,27.3,20.7,23.7,44.4,294.41,911.07,-42.1,45.9,51.2,5770,,05/09/1989,1
0,211.6,6.0,-4.2,36.5,18.7,23.5,42.2,295.57,910.85,-25.1,1007.2,45.8,5805,,06/09/1989,0
12,278.1,5.8,-6.6,44.9,23.9,24.9,48.8,299.23,933.31,-7.3,4845.6,66.8,5868,,06/09/1989,0
0,234.5,5.9,-2.6,39.9,20.9,23.9,44.8,297.26,966.72,-55.7,1190.0,63.4,5821,,07/09/1989,1
12,232.7,5.4,-4.7,37.7,21.3,24.3,45.6,295.8,926.2,-10.7,1750.1,48.6,5747,,07/09/1989,1
0,274.8,9.5,0.0,40.0,20.6,22.2,42.8,298.46,985.03,-98.1,13.6,73.5,5886,,08/09/1989,0
12,114.7,10.8,3.4,19.7,8.7,22.7,31.4,289.37,857.76,0.0,0.0,32.8,5787,,08/09/1989,0
0,277.8,7.1,-2.5,41.7,21.9,24.3,46.2,298.8,979.84,-107.9,1895.2,74.0,5875,,09/09/1989,0
12,261.1,7.6,-3.0,34.1,20.1,24.3,44.4,295.48,888.87,-77.5,2006.1,49.4,5855,,09/09/1989,0
0,253.0,6.5,-2.9,36.3,19.5,22.9,42.4,298.63,982.47,-26.6,1090.8,66.4,5860,,10/09/1989,1
12,291.7,10.7,0.1,35.1,18.5,20.9,39.4,295.8,926.2,-29.1,1.1,52.8,5849,,10/09/1989,1
0,261.5,7.7,-1.4,38.3,20.3,21.9,42.2,298.09,987.63,-22.1,561.3,67.7,5853,,11/09/1989,0
12,308.7,7.8,-4.2,40.1,21.7,22.7,44.4,298.43,918.24,-17.0,3234.2,64.5,5874,,11/09/1989,0
0,237.9,8.7,-1.3,38.1,20.7,22.3,43.0,295.3,936.01,-12.9,388.0,56.3,5802,,12/09/1989,0
12,294.4,7.0,-4.0,40.9,22.3,22.9,45.2,297.06,933.48,-3.8,432.6,60.9,5808,,12/09/1989,0
0,259.3,9.9,0.7,36.9,19.5,22.3,41.8,293.24,911.26,0.0,0.0,56.0,5814,,13/09/1989,1
12,263.2,10.3,-0.1,33.7,17.9,20.7,38.6,295.4,926.23,-98.1,624.0,57.7,5851,,13/09/1989,1
0,271.2,7.1,-1.8,38.3,20.7,22.1,42.8,297.82,979.93,-14.1,234.6,69.8,5834,,14/09/1989,0
12,282.3,6.7,-1.9,36.5,20.3,21.3,41.6,297.15,941.15,-49.3,630.4,66.2,5835,,14/09/1989,0
0,281.8,10.0,0.1,36.6,18.8,21.2,40.0,299.13,995.07,-61.5,3.3,64.3,5871,,15/09/1989,0
12,237.9,3.7,-5.2,29.5,20.7,23.7,44.4,297.69,931.9,-41.8,46.2,53.3,5842,,15/09/1989,0
0,247.6,7.0,-2.6,30.3,19.7,24.1,43.8,298.44,982.47,-80.7,754.4,56.0,5873,,16/09/1989,0
12,274.3,4.6,-4.9,42.5,23.7,25.9,49.6,298.54,961.01,-77.1,1141.3,70.2,5867,,16/09/1989,0
0,213.9,4.8,-4.5,34.3,19.3,23.5,42.8,298.63,982.47,-3.9,2759.9,54.1,5812,,17/09/1989,0
12,215.4,5.2,-3.6,29.7,17.5,21.7,39.2,297.38,935.04,-43.5,1850.7,53.9,5825,,17/09/1989,0
0,197.7,4.1,-4.8,28.7,18.3,22.5,40.8,297.99,977.31,-6.0,2278.6,45.2,5788,,18/09/1989,0
12,237.4,5.1,-3.2,37.1,20.5,23.5,44.0,296.27,929.24,-78.4,1539.3,55.8,5831,,18/09/1989,0
0,249.0,6.5,-2.7,36.7,21.3,23.1,44.4,298.33,995.1,-13.1,694.1,62.0,5816,,19/09/1989,1
12,230.1,5.3,-2.9,37.5,21.3,25.1,46.4,295.86,935.5,-120.2,724.2,60.8,5838,,19/09/1989,1
0,230.7,5.1,-2.9,35.7,20.7,25.3,46.0,298.66,985.03,-32.7,10.8,43.5,5816,,20/09/1989,1
12,238.8,8.0,-1.2,38.1,20.1,22.3,42.4,297.69,987.63,-50.3,176.9,67.1,5848,,20/09/1989,1
0,253.2,5.1,-4.2,39.9,23.5,24.1,47.6,298.53,995.1,-3.8,1631.9,63.4,5804,,21/09/1989,0
12,288.5,2.8,-6.0,40.3,24.3,26.3,50.6,297.38,935.04,-77.2,3469.7,61.8,5826,,21/09/1989,0
0,227.4,5.9,-1.2,37.3,21.5,23.5,45.0,294.79,958.91,-63.8,1080.9,57.4,5786,,22/09/1989,1
12,222.9,5.1,-3.6,37.1,21.1,22.5,43.6,297.59,977.34,-9.6,1510.7,60.5,5801,,22/09/1989,1
0,257.5,7.9,-2.1,37.7,20.5,22.3,42.8,298.9,971.91,-47.4,1299.2,73.7,5876,,23/09/1989,1
12,268.2,8.1,-0.4,38.1,23.3,25.9,49.2,296.39,974.87,-306.9,7.7,65.4,5883,,23/09/1989,1
0,238.8,5.8,-2.5,26.2,22.3,24.9,47.2,297.08,985.15,-71.0,418.5,54.2,5783,,24/09/1989,1
12,200.8,3.1,-5.6,32.9,20.5,22.3,42.8,297.95,961.11,-14.9,2884.6,50.4,5786,,24/09/1989,1
0,221.5,6.0,-2.6,37.3,20.7,24.1,44.8,297.67,985.09,-40.5,1096.5,59.0,5805,,25/09/1989,1
12,230.1,5.1,-4.2,36.7,20.5,23.3,43.8,298.47,969.25,-28.8,1947.9,67.5,5840,,25/09/1989,1
0,266.8,6.5,-2.3,40.7,22.1,22.5,44.6,297.89,987.63,-14.5,1390.9,72.2,5810,,26/09/1989,0
12,222.9,8.6,-0.1,38.7,18.5,21.9,40.4,297.51,990.16,-39.6,97.5,71.4,5837,,26/09/1989,0
0,220.2,9.0,0.9,32.3,17.1,18.3,35.4,296.9,987.69,-2.5,147.8,62.8,5801,,27/09/1989,0
12,282.1,5.1,-2.9,39.1,21.9,24.5,46.4,296.1,955.86,-63.3,426.5,63.8,5816,,27/09/1989,0
0,241.6,6.9,-0.5,33.3,19.5,21.5,41.0,295.69,985.24,-3.4,174.6,54.8,5772,,28/09/1989,0
12,315.7,6.5,-2.4,42.7,22.3,22.7,45.0,297.56,961.17,-31.8,348.6,68.5,5828,,28/09/1989,0
0,270.3,7.0,-2.2,29.3,20.7,22.5,43.2,298.09,987.63,-13.8,1704.1,54.6,5818,,29/09/1989,0
12,263.5,5.3,-3.9,38.5,21.5,22.9,44.4,297.9,958.33,-17.9,2956.4,63.4,5829,,29/09/1989,0
0,334.6,4.4,-5.1,44.7,25.7,25.9,51.6,298.46,985.03,-45.8,2789.9,69.7,5824,,30/09/1989,0
12,424.4,-4.4,-13.4,35.0,27.5,32.1,59.6,297.65,938.0,-39.9,936.4,49.9,5832,,30/09/1989,0
0,272.0,7.5,-1.9,38.9,21.7,22.7,44.4,298.81,986.72,-40.2,1186.3,70.6,5854,,01/10/1989,0
12,269.1,5.1,-3.3,34.1,22.5,25.7,48.2,295.58,896.59,-227.1,2374.7,52.7,5889,,01/10/1989,0
0,209.0,3.7,-5.8,32.7,20.9,25.5,46.4,298.61,979.87,-7.5,8.3,49.1,5826,,02/10/1989,0
12,308.3,2.1,-8.1,36.1,24.7,26.7,51.4,299.73,952.29,-56.5,2.6,64.2,5877,,02/10/1989,0
0,237.9,5.0,-4.5,35.9,21.1,24.9,46.0,298.58,977.25,-47.4,2383.5,57.1,5830,,03/10/1989,0
12,171.6,2.8,-5.5,19.2,16.1,24.3,40.4,296.51,906.51,-92.6,2821.6,39.7,5814,,03/10/1989,0
0,221.6,6.8,-2.2,38.5,19.1,23.7,42.8,297.59,977.34,-61.8,780.8,63.8,5835,,04/10/1989,1
12,266.0,5.7,-4.3,37.7,22.3,25.9,48.2,299.4,955.22,-118.3,1843.4,62.7,5878,,04/10/1989,1
0,200.8,3.9,-5.1,29.2,20.7,23.3,44.0,298.24,982.5,-6.5,637.0,45.6,5798,,05/10/1989,1
12,218.2,6.8,-2.1,28.1,18.1,23.7,41.8,297.79,977.34,-61.0,20.6,50.7,5843,,05/10/1989,1
0,207.5,5.9,-2.3,28.0,20.5,24.5,45.0,296.85,982.59,-59.2,588.6,44.6,5789,,06/10/1989,0
12,265.1,10.2,0.5,36.6,19.2,21.2,40.4,298.43,966.54,0.0,0.0,73.9,5917,,06/10/1989,0
0,233.5,6.9,-1.7,36.7,21.3,22.1,43.4,297.25,982.56,-9.4,1.3,64.0,5818,,07/10/1989,0
12,212.9,5.7,-3.0,35.5,18.7,23.1,41.8,297.21,952.8,-56.8,1290.5,54.5,5821,,07/10/1989,0
0,241.8,6.2,-2.4,36.5,20.9,21.7,42.6,297.67,985.09,-4.9,794.3,59.8,5801,,08/10/1989,0
12,249.8,7.2,-1.3,40.3,21.3,23.5,44.8,296.57,950.06,-107.2,89.5,69.5,5865,,08/10/1989,0
0,218.7,3.9,-4.6,33.1,21.3,23.9,45.2,297.62,979.97,-10.7,3306.4,50.1,5778,,09/10/1989,1
12,322.2,7.0,-1.8,45.5,24.9,25.7,50.6,297.49,987.66,-125.1,224.3,63.8,5841,,09/10/1989,1
0,206.2,5.4,-2.9,32.3,19.5,21.5,41.0,297.08,985.15,-3.4,754.0,55.5,5782,,10/10/1989,1
12,237.0,6.4,-2.2,35.1,20.1,22.5,42.6,297.02,964.04,-25.4,809.7,57.6,5834,,10/10/1989,1
0,218.0,5.3,-3.4,35.9,18.7,24.1,42.8,297.49,987.66,-2.2,9.5,55.8,5805,,11/10/1989,0
12,233.7,9.1,0.7,27.6,16.0,22.0,38.0,295.81,919.94,-155.6,34.8,58.6,5881,,11/10/1989,0
0,201.4,8.6,-0.1,25.8,16.1,21.3,37.4,297.29,987.66,-37.5,841.1,49.5,5816,,12/10/1989,0
12,217.2,7.3,-0.5,27.0,18.1,21.7,39.8,295.47,935.59,-86.8,884.4,47.8,5789,,12/10/1989,0
0,200.9,9.9,1.8,27.7,15.7,19.1,34.8,296.16,972.24,-12.9,0.1,49.2,5812,,13/10/1989,0
12,203.3,8.1,0.5,28.5,15.5,19.9,35.4,294.94,910.48,-98.0,206.5,50.5,5824,,13/10/1989,0
0,115.5,8.6,0.5,22.5,9.3,22.3,31.6,296.41,977.46,-43.9,211.0,40.5,5802,,14/10/1989,0
12,155.6,7.8,0.4,22.1,12.9,19.9,32.8,294.75,910.57,-102.4,220.1,41.1,5803,,14/10/1989,0
0,105.8,3.4,-4.1,23.0,14.7,24.3,39.0,295.8,974.93,-23.9,900.6,35.6,5759,,15/10/1989,0
12,157.6,2.0,-5.0,32.1,18.3,25.1,43.4,294.52,903.95,-118.1,1911.8,43.2,5772,,15/10/1989,0
0,170.0,3.2,-5.3,32.3,19.7,24.7,44.4,297.45,982.56,-4.9,1502.0,48.0,5773,,16/10/1989,1
12,189.2,9.6,1.8,33.5,16.9,21.7,38.6,295.89,985.21,0.0,0.0,58.1,5822,,16/10/1989,1
0,177.3,6.4,-0.9,30.3,18.7,21.9,40.6,295.29,985.28,-3.4,36.5,50.7,5777,,17/10/1989,0
12,195.4,7.6,0.0,28.3,15.7,19.7,35.4,295.77,972.31,-9.0,215.4,53.3,5781,,17/10/1989,0
0,209.9,7.0,-0.7,28.5,16.7,18.7,35.4,296.51,990.22,-1.3,442.5,52.5,5776,,18/10/1989,0
12,269.7,7.9,-1.0,37.3,20.3,21.7,42.0,297.15,949.94,-60.2,172.5,66.8,5861,,18/10/1989,0
0,194.1,8.9,0.8,16.4,17.3,22.1,39.4,296.1,987.72,-78.2,0.9,53.7,5836,,19/10/1989,0
12,225.3,5.5,-2.6,35.3,20.3,23.3,43.6,295.89,929.37,-86.0,1086.0,58.8,5818,,19/10/1989,0
0,209.1,7.8,-0.1,21.4,18.5,21.9,40.4,295.8,974.93,-42.9,44.1,51.4,5783,,20/10/1989,0
12,182.1,5.2,-3.3,24.4,16.9,22.7,39.6,296.5,938.34,-54.5,1748.3,49.1,5812,,20/10/1989,0
0,186.2,6.5,-1.2,28.1,17.1,22.9,40.0,295.67,982.71,-25.7,247.2,44.9,5775,,21/10/1989,0
12,151.7,3.5,-3.7,28.5,15.1,24.9,40.0,294.11,920.55,-97.4,1025.5,41.9,5767,,21/10/1989,0
0,197.8,8.9,0.7,28.9,15.3,20.7,36.0,296.06,982.65,-35.7,114.3,49.5,5802,,22/10/1989,0
12,215.7,4.5,-3.1,32.9,17.9,23.9,41.8,294.77,923.48,-102.1,920.6,50.9,5798,,22/10/1989,0
0,257.7,6.2,-1.9,40.7,23.3,24.1,47.4,296.24,980.09,-53.3,324.3,63.9,5790,,23/10/1989,0
12,230.9,8.9,1.4,32.7,18.1,22.1,40.2,294.55,956.16,-283.5,0.6,56.8,5836,,23/10/1989,0
0,278.6,11.5,4.4,37.5,19.7,20.7,40.4,294.33,990.31,0.0,0.0,62.4,5823,,24/10/1989,0
12,260.9,6.6,-1.0,34.5,20.7,23.9,44.6,295.14,969.71,-96.0,61.8,55.5,5807,,24/10/1989,0
0,250.1,8.2,0.8,31.3,20.7,21.7,42.4,295.01,975.02,-94.5,3.8,53.4,5800,,25/10/1989,0
12,193.8,5.1,-2.7,28.5,19.5,24.7,44.2,295.5,967.0,-71.3,470.1,44.2,5794,,25/10/1989,0
0,214.5,8.0,0.8,23.0,19.3,20.5,39.8,294.88,982.77,-13.0,4.7,44.5,5769,,26/10/1989,0
12,258.0,8.0,-0.5,33.7,20.9,24.5,45.4,295.86,935.5,-204.7,53.4,60.3,5848,,26/10/1989,0
0,133.8,4.6,-2.4,18.2,15.9,23.7,39.6,294.84,977.65,-17.2,183.7,34.5,5728,,27/10/1989,0
12,114.0,3.3,-4.3,27.3,13.5,26.7,40.2,295.04,926.53,-134.2,2039.0,39.6,5787,,27/10/1989,0
0,112.4,9.1,1.9,18.9,8.7,21.5,30.2,294.67,980.24,-74.1,0.5,36.7,5786,,28/10/1989,0
12,194.8,4.0,-2.0,29.5,19.3,23.5,42.8,291.56,880.66,-185.1,130.4,39.7,5764,,28/10/1989,0
0,145.9,7.3,1.2,7.0,14.5,20.5,35.0,293.12,964.68,-41.6,87.3,31.2,5739,,29/10/1989,0
12,165.0,2.2,-4.4,12.4,18.9,24.9,43.8,293.03,904.59,-97.4,976.1,32.9,5754,,29/10/1989,0
0,107.4,4.6,-0.7,15.6,15.9,25.1,41.0,291.95,964.86,-88.2,73.7,30.0,5720,,30/10/1989,0
12,102.2,6.6,1.7,10.2,10.5,24.7,35.2,288.93,867.08,0.0,0.0,27.3,5778,,30/10/1989,0
0,278.1,6.7,0.8,34.9,22.9,27.1,50.0,292.38,967.48,0.0,0.0,44.4,5777,,31/10/1989,0
12,182.4,4.5,-1.7,18.0,18.1,26.1,44.2,292.12,911.61,-197.0,234.7,38.0,5770,,31/10/1989,0
0,136.5,4.8,-0.5,14.2,15.1,24.3,39.4,293.26,989.55,-54.0,2.9,32.5,5720,,01/11/1989,0
12,157.6,4.8,-1.4,13.8,14.5,22.9,37.4,292.68,924.21,-75.7,79.5,33.8,5746,,01/11/1989,0
0,204.5,7.8,1.8,18.0,19.7,24.1,43.8,292.38,967.48,0.0,0.0,35.3,5779,,02/11/1989,0
12,182.4,8.1,2.1,7.0,14.5,19.7,34.2,291.72,905.17,-129.6,63.3,35.7,5760,,02/11/1989,0
0,118.2,11.7,6.0,-0.8,8.1,21.5,29.6,291.36,951.28,0.0,0.0,33.6,5803,,03/11/1989,0
12,130.1,6.0,2.5,12.0,14.1,23.5,37.6,285.96,836.32,-410.3,64.4,24.8,5743,,03/11/1989,0
0,100.5,9.5,4.3,6.0,9.5,25.1,34.6,290.24,954.3,0.0,0.0,24.1,5770,,04/11/1989,0
12,48.5,8.4,4.7,2.0,4.0,22.7,26.7,285.43,823.29,-532.8,0.9,23.2,5795,,04/11/1989,0
0,52.4,10.7,6.7,7.2,1.6,23.9,25.5,287.6,919.82,0.0,0.0,17.8,5771,,05/11/1989,0
12,138.4,6.9,1.1,17.8,10.5,23.7,34.2,290.97,884.63,-238.9,40.6,30.7,5786,,05/11/1989,0
0,136.9,10.1,4.9,8.0,11.1,23.1,34.2,291.21,954.09,0.0,0.0,28.4,5774,,06/11/1989,0
12,119.6,9.3,3.8,18.6,7.3,21.1,28.4,289.26,846.76,-375.7,72.0,32.4,5812,,06/11/1989,0
0,67.2,12.6,8.7,9.2,5.3,19.7,25.0,287.14,910.45,0.0,0.0,24.3,5743,,07/11/1989,0
12,112.2,10.3,6.2,4.4,10.7,21.5,32.2,285.66,845.08,0.0,0.0,22.6,5761,,07/11/1989,0
0,78.8,16.6,13.4,-1.6,4.3,17.9,22.2,285.08,904.83,0.0,0.0,22.9,5790,,08/11/1989,0
12,33.0,9.5,6.3,0.2,-0.4,21.3,20.9,284.44,854.2,0.0,0.0,16.2,5727,,08/11/1989,0
0,62.1,14.7,11.7,-2.2,-1.4,21.7,20.3,286.15,941.27,0.0,0.0,20.2,5790,,09/11/1989,0
12,40.7,13.1,10.4,6.6,4.1,22.5,26.6,282.59,838.88,0.0,0.0,24.0,5773,,09/11/1989,0
0,41.1,16.2,13.5,2.8,4.5,18.1,22.6,286.06,946.98,0.0,0.0,27.3,5766,,10/11/1989,0
12,150.2,12.9,8.4,8.8,10.3,17.3,27.6,288.47,893.02,0.0,0.0,31.4,5809,,10/11/1989,0
0,98.2,12.3,9.4,11.0,12.5,20.1,32.6,287.5,970.81,0.0,0.0,25.1,5734,,11/11/1989,0
12,33.0,6.4,2.5,6.6,3.6,24.3,27.9,287.11,868.21,0.0,0.0,24.7,5763,,11/11/1989,0
0,31.0,6.1,3.1,8.2,7.0,23.5,30.5,287.99,960.22,0.0,0.0,18.2,5677,,12/11/1989,0
12,48.5,0.9,-3.7,12.4,5.0,27.5,32.5,290.24,912.4,-172.1,689.2,24.8,5694,,12/11/1989,0
0,172.9,8.0,3.2,14.4,17.5,24.1,41.6,290.16,962.51,0.0,0.0,30.2,5719,,13/11/1989,0
12,166.7,7.1,1.1,21.0,14.5,22.5,37.0,291.75,918.23,0.0,0.0,35.5,5781,,13/11/1989,0
0,315.3,6.0,1.0,33.2,23.7,29.9,53.6,290.64,970.35,0.0,0.0,37.4,5735,,14/11/1989,0
